id,name,brewery_type,address_1,city,state_province,postal_code,country,longitude,latitude,phone,website_url,state,processed_at
7c669ae6-460d-476b-bc56-0b4d566a152c,4 Stitch Brewing Co - Brewery & Taproom,taproom,16709 9th Ave SE,Mill Creek,Washington,98012-6309,United States,-122.21991381534,47.84671432549,4252247583,https://www.4stitchbrewing.com,Washington,2026-02-22 21:29:36
025dbb4f-15b3-483e-b78a-348914fa0136,49th State Brewing Co - Ted Stevens,taproom,5000 W International Airport Rd,Anchorage,Alaska,99502-1023,United States,-149.99057054233,61.177175621109,9077432504,https://www.49thstatebrewing.com/ted-stevens,Alaska,2026-02-22 21:29:36
e062c040-4ff9-46f1-9f3d-172626694cb0,7 Seas Brewing Co - Gig Harbor,taproom,2905 Harborview Dr,Gig Harbor,Washington,98335-1910,United States,-122.577347,47.328217,2535148129,https://www.7seasbrewing.com/gig-harbor,Washington,2026-02-22 21:29:36
ddca4439-e425-4bf9-9944-3033551d7e76,Atlas Brew Works - Navy Yard,taproom,1201 Half St SE Ste 120,Washington,District of Columbia,20003-4563,United States,-77.007736915344,38.875527731946,2025252001,https://atlasbrewworks.com/pages/navy-yard,District of Columbia,2026-02-22 21:29:36
cdc43a52-ef7a-4907-bb8e-300416c03f01,Badass Brews,taproom,98 N 1st E St,Green River,Wyoming,82935-4216,United States,-109.46636513206,41.528514045356,13078716737,https://www.facebook.com/profile.php?id=100088288374921&mibextid=hIlR13,Wyoming,2026-02-22 21:29:36
47db24a0-64ed-4311-b59a-7e3b0183ae2b,Bale Breaker & Yonder Cider Taproom,taproom,826 NW 49th St,Seattle,Washington,98107-3614,United States,-122.367488,47.664897,5095577668,https://www.bbycballard.com/,Washington,2026-02-22 21:29:36
45e5c569-1abb-496c-a961-9d2f2686b2d3,Bestens Brewery Ltd,taproom,Church Lane,Horsham,West Sussex,RH13 6LU,England,-0.26049,51.041848,1403892556,https://www.bestensbrewery.co.uk/,West Sussex,2026-02-22 21:29:36
c1b16bee-8dc2-4b8f-ae1a-3f9134183d29,Birmingham District Brewing,taproom,2201 2nd Ave SvSte 102,Birmingham,Alabama,35233-2303,United States,-86.800083617111,33.512227971511,2052025779,https://www.birminghamdistrictbrewing.com,Alabama,2026-02-22 21:29:36
054cbb4c-2427-493a-98d6-00e3d3baeb1e,Blue Raven Brewery,taproom,209 E 18th St,Cheyenne,Wyoming,82001-4507,United States,-104.81996920028,41.157018313336,3073691978,https://www.blueravenbrewery.com,Wyoming,2026-02-22 21:29:36
243eba27-3da2-4016-b24b-b83d3e4da5da,Braided River Brewing Company,taproom,420 St Louis St,Mobile,Alabama,36602-2522,United States,-88.0484051963,30.692783670095,2513016879,https://www.braidedriverbrewing.com,Alabama,2026-02-22 21:29:36
2ebb09a1-929b-4a1b-8f02-0a5536728b3c,Brolly Brewing,taproom,Fittleworth Road,Billinghurst,West Sussex,RH14 0ES,England,-0.521971,51.010214,7720847017,https://www.brollybrewing.co.uk/,West Sussex,2026-02-22 21:29:36
bf564a44-8658-46d4-9456-b21321d4b166,Camp Colvos Brewing - Tacoma,taproom,2104 Commerce St,Tacoma,Washington,98402-1212,United States,-122.43725981349,47.242891328278,2533145704,https://campcolvos.com,Washington,2026-02-22 21:29:36
6df522c7-de96-4790-a66a-510f9591b7a2,Chainline Brewing Company - Chainline Station,taproom,604 5th Pl S,Kirkland,Washington,98033-6673,United States,-122.19816854523,47.670639091347,4255424550,https://chainlinebrewing.com,Washington,2026-02-22 21:29:36
6b564b4d-bdfb-456a-b845-6e28d5c67d78,Crooked Run Fermentation,taproom,550 Morse St NE #120,Washington,District of Columbia,20002-8455,United States,-76.997879361079,38.907330452348,2023559010,https://crookedrunfermentation.com/washington-dc,District of Columbia,2026-02-22 21:29:36
bb8e4f8e-3197-4ce7-9ee5-41f3f8f2c192,Dark Star Brewing Co Ltd,taproom,Star Road,Horsham,West Sussex,RH13 8RA,England,-0.304978,50.957145,1403713085,https://www.darkstarbrewing.co.uk/,West Sussex,2026-02-22 21:29:36
4c507b39-6134-4932-8515-7004e4d5876f,District Brewing - Ferndale,taproom,2000 Main St,Ferndale,Washington,98248-4035,United States,-122.58975789629,48.846822336495,3603920808,https://www.districtbrewco.com/ferndale,Washington,2026-02-22 21:29:36
b29882fe-e037-4e4a-a164-eb76723893ac,Dog and Pony Brewing Company,taproom,5427 Binder Rd,Cashmere,Washington,98815-9690,United States,-120.47773889783,47.508453646467,5092640800,https://www.facebook.com/DogAndPonybrewing,Washington,2026-02-22 21:29:36
5332111a-ac33-4b19-a2a5-38dbc205b36f,Fast Fashion Brewing - Lower Queen Anne,taproom,16 Roy St,Seattle,Washington,98109-4018,United States,-122.35597126075,47.625587077247,2064202569,https://themasonryseattle.com/fast-fashion-lqa-tasting-room,Washington,2026-02-22 21:29:36
5591fbd3-5000-439c-b685-5a785829aa08,Firebird Brewing Company Ltd,taproom,Lynwick Street,Horsham,West Sussex,RH12 3UW,England,-0.45414,51.09654,1403823180,https://firebirdbrewing.com/,West Sussex,2026-02-22 21:29:36
4236bf9c-5c3a-4486-9922-47329c33df32,Franklin's Brewing Co,taproom,Highfield Farm,Lewes,East Sussex,BN8 5AR,England,0.089645,50.903057,1273814447,https://www.franklinsbrewery.co.uk/,East Sussex,2026-02-22 21:29:36
a1529e15-15c5-404c-a483-96c923e4ccaf,Fremont Brewing Co - Columbia City Urban Beer Garden,taproom,3808 S Edmunds St #1730,Seattle,Washington,98118-1730,United States,-122.285032403,47.559025815262,2064202407,https://www.fremontbrewing.com/columbia-city-urban-beer-garden,Washington,2026-02-22 21:29:36
