id,name,brewery_type,address_1,city,state_province,postal_code,country,longitude,latitude,phone,website_url,state,processed_at
63baab9a-b561-4eff-8619-f95290a61b77,21st Amendment Brewery,regional,2010 Williams St Unit A,San Leandro,California,94577-2334,United States,-122.1772928,37.71130036,5105952111,http://www.21st-Amendment.com,California,2026-02-22 21:29:36
ac2f41ed-e1e8-4586-aa78-253543db7714,4 Hands Brewing Co,regional,1220 S 8th St,Saint Louis,Missouri,63104-3610,United States,-90.19762012,38.61526593,3144361559,http://www.4handsbrewery.com,Missouri,2026-02-22 21:29:36
75eff8e1-7c25-483a-a2b2-49ecdbf16d31,5 Lamps Brewery,regional,84-87 Camden St.,Dublin,Dublin,D02 DH36,Ireland,-6.26585621,53.33596635,,https://the5lampsbrewery.com/home/,Dublin,2026-02-22 21:29:36
c074ba4c-0b31-4344-a85a-7930df7fb410,Abita Brewing Co,regional,166 Barbee Rd,Covington,Louisiana,70433-8651,United States,-90.056477,30.481981,9858933143,http://www.abita.com,Louisiana,2026-02-22 21:29:36
d065903f-f9fc-4e4c-a64d-9b69905431b5,Alaskan Brewing Co.,regional,5429 Shaune Dr,Juneau,Alaska,99801-9540,United States,-134.4918763,58.35681231,9077805866,http://www.alaskanbeer.com,Alaska,2026-02-22 21:29:36
091edbcc-f9fc-484e-9c04-c18ed505e2ac,Alchemist Cannery,regional,35 Crossroad,Waterbury,Vermont,05676-9003,United States,,,8022447744,http://www.alchemistbeer.com,Vermont,2026-02-22 21:29:36
c812aa3f-208b-49e2-a1e6-96cae8943605,Ale Asylum,regional,2002 Pankratz St,Madison,Wisconsin,53704-4024,United States,-89.35416285,43.12046815,6086633926,http://www.aleasylum.com,Wisconsin,2026-02-22 21:29:36
f8097dbc-c8e6-4068-9540-5c4bd4ac0bcf,AleSmith Brewing Co,regional,9990 Alesmith Ct,San Diego,California,92126-4200,United States,-117.1495496,32.88858458,8585499888,http://www.alesmith.com,California,2026-02-22 21:29:36
8a7a2bc0-0f42-4889-94ef-7f8f647268fa,Allagash Brewing Co,regional,50 Industrial Way,Portland,Maine,04103-1270,United States,-70.3179518,43.7030951,2078785385,http://www.allagash.com,Maine,2026-02-22 21:29:36
6889b781-b8f6-4a5a-a1ef-ab3e4c72aed9,Alltech's Lexington Brewing,regional,475 Angliana Ave,Lexington,Kentucky,40508-3134,United States,-84.51599645,38.04950651,8592552337,http://www.Kentuckyale.com,Kentucky,2026-02-22 21:29:36
55bbdf14-e891-4572-9ed2-9c6bf25edda9,Anderson Valley Brewing Co,regional,17700 CA-253,Boonville,California,95415,United States,-123.3560542,39.00141731,7078952337,http://www.avbc.com,California,2026-02-22 21:29:36
70fc7667-dda2-4cf0-ae7e-cbb43b5c43c4,Atwater Brewing Co,regional,237 Joseph Campau St,Detroit,Michigan,48207-4107,United States,-83.072904,42.4190883,3138779205,http://www.atwaterbeer.com,Michigan,2026-02-22 21:29:36
e8f104ff-0e7e-429d-b3da-ae6655830e8c,August Schell Brewing Co,regional,Schells Park/1860 Schell Rd,New Ulm,Minnesota,56073,United States,,,5073545528,http://www.schellsbrewery.com,Minnesota,2026-02-22 21:29:36
9a280fbb-adee-484a-876b-50e71235a711,Austin Beerworks,regional,3001 Industrial Ter,Austin,Texas,78758-7609,United States,-97.72984444,30.3795705,5128212494,http://www.austinbeerworks.com,Texas,2026-02-22 21:29:36
3bde4342-bfc1-49cb-9b40-7fb1aef26886,Avery Brewing Co,regional,4910 Nautilus Ct N,Boulder,Colorado,80301-3242,United States,-105.2047652,40.0625835,,,Colorado,2026-02-22 21:29:36
7006a17a-74da-497a-ba35-2338c7efbb25,Aviator Brewing Company,regional,209 Technology Park Ln,Fuquay Varina,North Carolina,27526-9311,United States,-78.8073896,35.61695983,9195672337,http://www.aviatorbrew.com,North Carolina,2026-02-22 21:29:36
72b7fb2e-ebb2-4f46-8c85-758c6707d42a,Bale Breaker Brewing Company,regional,1801 Birchfield Rd,Yakima,Washington,98901-9577,United States,-120.435573,46.57685541,5094244000,http://www.balebreaker.com,Washington,2026-02-22 21:29:36
299656e1-ccc9-4659-8fe8-e62b86be62eb,Batzen,regional,Via Andreas Hofer 30,Bolzano,Bolzano,39100,Italy,46.501855459782,11.357376358549,390471050950,https://www.batzen.it/brauerei/,Bolzano,2026-02-22 21:29:36
8fb49b63-7bf4-489e-ab18-bf77a99dfc34,"Baxter Brewing Co, LLC",regional,130 Mill St,Lewiston,Maine,04240-7774,United States,-70.219607,44.09567728,2073336769,http://www.baxterbrewing.com,Maine,2026-02-22 21:29:36
c316f64a-b4d1-40f5-a5b3-65cc2498cbc5,Bear Republic Brewing Co,regional,345 Healdsburg Ave,Healdsburg,California,95448-4105,United States,-122.8713046,38.6110317,7074332337,http://www.bearrepublic.com,California,2026-02-22 21:29:36
13209af8-ee4b-40f6-8396-17ecb6ff09ff,Bear Republic Brewing Co - Production facility,regional,110 Sandholm Ln Ste 10,Cloverdale,California,95425-4439,United States,-123.0108285,38.78169817,7078942722,http://www.bearrepublic.com,California,2026-02-22 21:29:36
8617a78e-e352-479d-adfd-8c1cb2aef36a,Belching Beaver Brewery,regional,1334 Rocky Point Dr,Oceanside,California,92056-5864,United States,-117.292416,33.2139275,7607321415,,California,2026-02-22 21:29:36
753c642c-4239-427f-a7e1-7c8d2d4f28e3,"Bell's Brewery, Inc",regional,8938 Krum Ave,Galesburg,Michigan,49053-9558,United States,,,2693822338,http://www.bellsbeer.com,Michigan,2026-02-22 21:29:36
8b43bd7c-41f0-4865-a9cf-0d82a7b53dcb,Bent Paddle Brewing Co,regional,1912 W Michigan St,Duluth,Minnesota,55806-2135,United States,-92.1219171,46.7676912,2182792722,http://www.bentpaddlebrewing.com,Minnesota,2026-02-22 21:29:36
3cbbbfeb-a69b-4cea-be92-f7ae2808a1eb,Berkshire Brewing Co Inc,regional,12 Railroad St,South Deerfield,Massachusetts,01373-0096,United States,-72.61025086,42.47779797,4136656600,http://www.Berkshire-Brewing.com,Massachusetts,2026-02-22 21:29:36
9f87a804-b9ce-4264-9cc1-c8f6edfdb83f,Big Sky Brewing Co,regional,5417 Trumpeter Way,Missoula,Montana,59808-8680,United States,-114.0730248,46.9224156,4065492777,http://www.bigskybrew.com,Montana,2026-02-22 21:29:36
8f291173-eb33-4277-96a6-81a3a1b32709,BJ's Brewhouse,regional,602 E Central Ave,Temple,Texas,76501-4319,United States,-97.33525536,31.09509964,7145002400,,Texas,2026-02-22 21:29:36
b4f332ec-a7a0-4acb-8d19-9c4073a4b84e,Blues City Brewing Co,regional,5151 E Raines Rd,Memphis,Tennessee,38118-7026,United States,-89.8874019,35.0350188,6087854200,http://www.citybrewing.com,Tennessee,2026-02-22 21:29:36
a7928f72-0201-4c7e-bb72-a83016945a2e,Boston Beer Co - DBA Samuel Adams Brewing Co,regional,1625 Central Pkwy,Cincinnati,Ohio,45214-2423,United States,-84.5207651,39.11257,6173685000,http://www.samueladams.com,Ohio,2026-02-22 21:29:36
9de1818b-9215-4043-a36b-d1dce42776ae,Boulder Beer Co,regional,2880 Wilderness Pl,Boulder,Colorado,80301-5401,United States,-105.2480158,40.026439,,,Colorado,2026-02-22 21:29:36
8aa463ce-a1d9-44ce-9e1a-36f16ff8fdf4,Boulevard Brewing Co,regional,2501 Southwest Blvd,Kansas City,Missouri,64108-2345,United States,-94.59682307,39.08196355,8164747095,http://www.boulevard.com,Missouri,2026-02-22 21:29:36
8e2d0758-3a90-41e6-ae8b-14e673e8a383,Breakside Brewery & Taproom,regional,5821 SE International Way,Milwaukie,Oregon,97222-4633,United States,-122.6032529,45.4317535,5037196475,http://www.breakside.com,Oregon,2026-02-22 21:29:36
42684296-1506-42cc-a14c-1cd31a69bfc4,"Brew Hub, LLC",regional,3900 Frontage Rd S,Lakeland,Florida,33815-3205,United States,,,8636987600,http://www.brewhub.com,Florida,2026-02-22 21:29:36
ece3c7b9-4049-4a2d-b24e-d805797f9c3b,Brewery Ommegang,regional,656 County Highway 33,Cooperstown,New York,13326-4737,United States,-74.855063,42.753418,8005441809,http://www.ommegang.com,New York,2026-02-22 21:29:36
e635be49-6e8e-4697-a457-f8febe304d66,BridgePort Brewing Co,regional,1318 NW Northrup St,Portland,Oregon,97209-2808,United States,-122.6848601,45.53133335,5032417179,http://www.bridgeportbrew.com,Oregon,2026-02-22 21:29:36
