id,name,brewery_type,address_1,city,state_province,postal_code,country,longitude,latitude,phone,website_url,state,processed_at
00fdce16-e1dd-4678-87f2-45550f9083e1,212 Brewing Company,contract,21476 Route 23,Davenport,New York,13750,United States,,,2123779050,,New York,2026-02-22 21:29:36
9fdb80f1-a96f-4dc4-80a2-5b0d9a246916,3 Beards Beer Company,contract,4 Main St,Williamsburg,Massachusetts,01096,United States,-72.7305059,42.3923659,6173837039,http://www.3beardsbeer.com,Massachusetts,2026-02-22 21:29:36
5858b701-9e27-44e6-8ab8-b950b72c4181,51st Ward Beer Company,contract,323 N Washington St,Westmont,Illinois,60559-1512,United States,-87.981157,41.804494,7732205899,,Illinois,2026-02-22 21:29:36
9c7b9f2a-6deb-44a1-9b3e-f83952a4db38,Abbey Brewing Co,contract,1115 16th St,Miami Beach,Florida,33139-2441,United States,-80.1402943,25.7890381,3055388110,,Florida,2026-02-22 21:29:36
b52bfb27-345f-4add-bfc3-1b6fc67ab55b,Acidulous Brewing Company,contract,6712 S Independence St,Littleton,Colorado,80128-4046,United States,-105.1059543,39.5383949,3039952895,,Colorado,2026-02-22 21:29:36
49e805d3-70e3-4c21-81d6-d21e290ffefe,AdMerk Corp. Inc.,contract,20 F St NW,Washington,District of Columbia,20001-6700,United States,-77.0094205,38.89742205,6172028069,http://www.paugustin.com,District of Columbia,2026-02-22 21:29:36
abe71cdf-8c92-4be2-adac-902d1a14e7bb,Alpenglow Beer Co,contract,,Lafayette,California,94549-4621,United States,-122.1180201,37.8857582,,http://www.buckwildbrew.com,California,2026-02-22 21:29:36
810e0e7c-293a-4e3e-a557-13691d30d399,Alphabet City Brewing Co,contract,96 Avenue C Frnt 4,New York,New York,10009-7055,United States,,,9143566809,http://www.acbnyc.com,New York,2026-02-22 21:29:36
5e4e7f13-1e56-4715-b575-37522b595062,American Badass Beer,contract,1401 Abbott St Corktown,Detroit,Michigan,48216-1946,United States,,,,http://www.americanbadassbeer.com,Michigan,2026-02-22 21:29:36
4c92654b-a82a-4a9a-8c3f-fc03886a0be7,American Honor Beer Co,contract,700 N Pennsylvania Ave,Wilkes Barre,Pennsylvania,18705-2451,United States,-75.859363,41.254896,,http://www.BoondoggleBeer.com,Pennsylvania,2026-02-22 21:29:36
3929eda4-926c-46cd-ab20-cb5c9e6f7caf,Angry Scotsman Brewing,contract,704 W Reno Ave,Oklahoma City,Oklahoma,73102-2434,United States,-97.6002769,35.4644206,4056737713,http://www.angryscotbrew.com,Oklahoma,2026-02-22 21:29:36
6caf8832-1b1d-468a-a01e-87c9f82dcad7,Armada Brewing,contract,250 Bradley Street,East Haven,Connecticut,06512,United States,-72.87397563,41.29004301,4754413759,http://www.armadabeer.com,Connecticut,2026-02-22 21:29:36
d95ce7ad-97be-4a46-a9a0-85260f2bef4f,Around the Bend Beer Co.,contract,811 N Oak Park Ave,Oak Park,Illinois,60302-1538,United States,-87.79493034,41.90015593,3129522339,http://www.atbbeerco.com,Illinois,2026-02-22 21:29:36
03df12a0-f2ff-4c37-b862-e6df31123b74,B9 Beverages Inc,contract,404 5th Ave # 7.055,New York,New York,10018-2797,United States,,,,,New York,2026-02-22 21:29:36
092efaaf-02ab-4ac6-a9c3-6269af54ddeb,Backlash Beer Co,contract,,Boston,Massachusetts,02215,United States,,,,http://backlashbeer.com/,Massachusetts,2026-02-22 21:29:36
ac773861-5642-46b6-98c5-ad065ee9b4df,Bad Water Brewing,contract,4216 N Brown Ave,Scottsdale,Arizona,85251-3914,United States,-111.9244743,33.49726157,5207459175,http://www.badwaterbrewing.com,Arizona,2026-02-22 21:29:36
17d563f1-e620-4a74-8d39-3486312454f2,Baltimore Washington Beer Works,contract,2500 Grays Rd,Dundalk,Maryland,21222,United States,-76.4644662,39.2446743,4438476223,http://www.ravenbeer.com,Maryland,2026-02-22 21:29:36
b630a613-c4e9-4d35-a437-beef57df6fd7,Battle BornÂ® Beer,contract,100 N Arlington Ave Ste 100,Reno,Nevada,89501-1233,United States,,,8183173128,http://battleborn.beer,Nevada,2026-02-22 21:29:36
713bb4bb-a85b-490f-aae2-9d08fcdc094f,Beaver Beer Co,contract,307 Greens Farms Rd,Westport,Connecticut,06880-6227,United States,-73.311685,41.12587,,http://www.beaverbeer.com,Connecticut,2026-02-22 21:29:36
d5fd0450-160c-444f-a9b3-e027aed21cf4,Beer By Design Brewery,contract,11490 Jackson St,Thornton,Colorado,80233-2533,United States,-104.9417886,39.9285623,3035172202,http://www.beerbydesign.com,Colorado,2026-02-22 21:29:36
4d71267a-d27f-4322-afc6-403e860fc107,Beer Church Brewing Company,contract,24 S Whittaker St,New Buffalo,Michigan,49117-1820,United States,-86.74311848,41.79322148,2192413876,http://www.beerchurchbrewing.com,Michigan,2026-02-22 21:29:36
ccad31bf-f381-4f58-a204-993f59e3029f,Beer Hound Brewery,contract,201 Waters Pl Apt 102,Culpeper,Virginia,22701-3102,United States,,,5403175327,,Virginia,2026-02-22 21:29:36
ebb8c392-eddb-44c8-9561-44f9186b8518,Belfast Bay Brewing Co,contract,100 Searsport Ave,Belfast,Maine,04915-7221,United States,-68.9880177,44.4309432,2074608654,http://www.belfastbaybrewing.com,Maine,2026-02-22 21:29:36
f0570db4-92b3-4b86-8b98-9628d917ffcc,Big Rock Chop House & Brewery,contract,245 S Eton St,Birmingham,Michigan,48009-6577,United States,-83.19603911,42.54693868,2486477774,http://www.bigrockchophouse.com,Michigan,2026-02-22 21:29:36
0b8ab2be-1d15-4a60-8bd2-e526a6615567,Bird Brain Brewing Company,contract,435 Nikki Ter SE,Leesburg,Virginia,20175-8962,United States,-77.54348368,39.09389489,,,Virginia,2026-02-22 21:29:36
7e37544f-5e87-4652-95db-e946e58ae9ed,Bison Brewing Co,contract,1627 S 7th St,San Jose,California,95112-5932,United States,-121.8665257,37.31531409,5108125996,http://bisonbrew.com,California,2026-02-22 21:29:36
b58ed0a2-769a-4923-b0f6-360bff09ab8c,Boak Brewing Co,contract,262 Wanaque Ave Rear,Pompton Lakes,New Jersey,07442-2116,United States,,,9735706381,http://www.boaks.com,New Jersey,2026-02-22 21:29:36
b47c0e0d-23bf-4306-96eb-20f69302a63e,Bolero Snort Brewery,contract,65 Railroad Ave,Ridgefield Park,New Jersey,07660-1321,United States,-74.02983351,40.86058569,2018193527,http://www.bolerosnort.com,New Jersey,2026-02-22 21:29:36
c4476467-ca84-4c96-807f-9c91efefdd17,Bombastic Brewing,contract,11100 N Airport Rd,Hayden,Idaho,83835,United States,-116.8105485,47.772517,,http://www.bombasticbrewing.com,Idaho,2026-02-22 21:29:36
